system:index,B11,B12,B5,B6,B7,B8,Blue,Green,Red,SR_ATMOS_OPACITY,SR_B1,SR_B2,SR_B3,SR_B4,SR_B5,SR_B7,ST_CDIST,cirrus_conf,class,cloud_conf,cloudshad_conf,date,dialated_cloud,mission,snowice_conf,system:time_start,vol_init,.geo
0000000000000000064a,NA,NA,0.26417250000000003,0.13574750000000002,0.1125375,NA,0.26893,0.267005,0.259745,0.455,0.26893,0.267005,0.259745,0.26417250000000003,0.13574750000000002,0.1125375,0,0,cloud,3,1,2004-08-15,0,LS5,1,2004-08-15T00:00:00Z,BGS,"{""type"":""Point"",""coordinates"":[-91.52358867320412,46.95553359096847]}"
0000000000000000064b,NA,NA,0.17182750000000002,0.09006999999999998,0.07189250000000003,NA,0.1850825,0.18137,0.1656125,0.38,0.1850825,0.18137,0.1656125,0.17182750000000002,0.09006999999999998,0.07189250000000003,0,0,cloud,3,1,2004-08-15,0,LS5,1,2004-08-15T00:00:00Z,BGS,"{""type"":""Point"",""coordinates"":[-91.3697809005676,46.945687895842475]}"
0000000000000000064c,NA,NA,0.20903500000000003,0.17633749999999998,0.16168,NA,0.21005250000000003,0.2118125,0.1972375,0.515,0.21005250000000003,0.2118125,0.1972375,0.20903500000000003,0.17633749999999998,0.16168,0,0,cloud,3,1,2004-08-15,0,LS5,1,2004-08-15T00:00:00Z,BGS,"{""type"":""Point"",""coordinates"":[-91.4521761698332,46.98411196962002]}"
0000000000000000064d,NA,NA,0.115095,0.11941249999999998,0.10541499999999998,NA,0.10665249999999998,0.11295,0.10767,0.538,0.10665249999999998,0.11295,0.10767,0.115095,0.11941249999999998,0.10541499999999998,0,0,cloud,3,1,2004-08-15,0,LS5,1,2004-08-15T00:00:00Z,BGS,"{""type"":""Point"",""coordinates"":[-91.35879367557192,47.118384420541375]}"
0000000000000000064e,NA,NA,0.06801499999999999,0.07326749999999999,0.05610749999999998,NA,0.0710675,0.06818000000000002,0.06089250000000001,0.403,0.0710675,0.06818000000000002,0.06089250000000001,0.06801499999999999,0.07326749999999999,0.05610749999999998,0,0,cloud,3,1,2004-08-15,0,LS5,1,2004-08-15T00:00:00Z,BGS,"{""type"":""Point"",""coordinates"":[-91.22970270007465,47.0328098122247]}"
0000000000000000064f,NA,NA,0.12426625,0.114875,0.08942375,NA,0.10859125,0.116415,0.1083575,0.375,0.10859125,0.116415,0.1083575,0.12426625,0.114875,0.08942375,0,0,cloud,3,1,2004-08-15,0,LS5,1,2004-08-15T00:00:00Z,BGS,"{""type"":""Point"",""coordinates"":[-91.45807110142584,46.79306624408618]}"
00000000000000000651,NA,NA,0.24930875,0.18138375,0.1560975,NA,0.248525,0.2466825,0.228395,0.197,0.248525,0.2466825,0.228395,0.24930875,0.18138375,0.1560975,0,0,cloud,3,1,2004-08-15,0,LS5,1,2004-08-15T00:00:00Z,BGS,"{""type"":""Point"",""coordinates"":[-90.38687017355865,46.68251175166809]}"
00000000000000000652,NA,NA,0.16792249999999995,0.1184775,0.0971375,NA,0.1750175,0.16904999999999998,0.15235749999999998,0.185,0.1750175,0.16904999999999998,0.15235749999999998,0.16792249999999995,0.1184775,0.0971375,0,0,cloud,3,1,2004-08-15,0,LS5,1,2004-08-15T00:00:00Z,BGS,"{""type"":""Point"",""coordinates"":[-90.38824357668311,46.73524508072614]}"
00000000000000000653,NA,NA,0.06707999999999997,0.03751750000000001,0.03977249999999999,NA,0.06655749999999999,0.06169000000000002,0.0560525,0.199,0.06655749999999999,0.06169000000000002,0.0560525,0.06707999999999997,0.03751750000000001,0.03977249999999999,0,0,cloud,3,1,2004-08-15,0,LS5,1,2004-08-15T00:00:00Z,BGS,"{""type"":""Point"",""coordinates"":[-90.31408426706325,46.73994943233753]}"
00000000000000000654,NA,NA,0.09947499999999998,0.06452249999999998,0.0474175,NA,0.1149575,0.1092375,0.09746749999999998,0.198,0.1149575,0.1092375,0.09746749999999998,0.09947499999999998,0.06452249999999998,0.0474175,0,0,cloud,3,1,2004-08-15,0,LS5,1,2004-08-15T00:00:00Z,BGS,"{""type"":""Point"",""coordinates"":[-90.12319906916733,46.83022393316453]}"
00000000000000000655,NA,NA,0.09116999999999996,0.05363249999999997,0.04356750000000001,NA,0.0997225,0.09152749999999998,0.08330500000000002,0.215,0.0997225,0.09152749999999998,0.08330500000000002,0.09116999999999996,0.05363249999999997,0.04356750000000001,0,0,cloud,3,1,2004-08-15,0,LS5,1,2004-08-15T00:00:00Z,BGS,"{""type"":""Point"",""coordinates"":[-90.15203607567997,46.761593908850955]}"
00000000000000000656,NA,NA,0.0719475,0.04059750000000001,0.0323475,NA,0.08951999999999999,0.08470749999999999,0.07436749999999998,0.19,0.08951999999999999,0.08470749999999999,0.07436749999999998,0.0719475,0.04059750000000001,0.0323475,0.03,0,cloud,1,1,2004-08-15,0,LS5,1,2004-08-15T00:00:00Z,BGS,"{""type"":""Point"",""coordinates"":[-90.84461473309908,47.17369956910937]}"
00000000000000000657,NA,NA,0.05954500000000001,0.03779250000000001,0.02846999999999999,NA,0.07224999999999998,0.06710749999999999,0.0568225,0.193,0.07224999999999998,0.06710749999999999,0.0568225,0.05954500000000001,0.03779250000000001,0.02846999999999999,0.13,0,cloud,1,1,2004-08-15,0,LS5,1,2004-08-15T00:00:00Z,BGS,"{""type"":""Point"",""coordinates"":[-90.63243732767296,47.18630098868641]}"
00000000000000000658,NA,NA,0.0716175,0.0349875,0.03226499999999999,NA,0.08033499999999999,0.07546750000000002,0.06353249999999999,0.195,0.08033499999999999,0.07546750000000002,0.06353249999999999,0.0716175,0.0349875,0.03226499999999999,0.09,0,cloud,1,1,2004-08-15,0,LS5,1,2004-08-15T00:00:00Z,BGS,"{""type"":""Point"",""coordinates"":[-90.47931625659868,47.09475564405916]}"
00000000000000000659,NA,NA,0.4044225,0.39455,0.3818175,NA,0.3367725,0.35808500000000004,0.36237500000000006,0.199,0.3367725,0.35808500000000004,0.36237500000000006,0.4044225,0.39455,0.3818175,0,0,cloud,3,1,2004-08-15,0,LS5,1,2004-08-15T00:00:00Z,BGS,"{""type"":""Point"",""coordinates"":[-90.6626521964111,46.98151231370585]}"
0000000000000000065a,NA,NA,0.16500750000000003,0.16800500000000002,0.16321999999999998,NA,0.157995,0.14897500000000002,0.14652749999999998,0.196,0.157995,0.14897500000000002,0.14652749999999998,0.16500750000000003,0.16800500000000002,0.16321999999999998,0,0,cloud,3,1,2004-08-15,0,LS5,1,2004-08-15T00:00:00Z,BGS,"{""type"":""Point"",""coordinates"":[-90.82676049248107,47.00164961406321]}"
0000000000000000065b,NA,NA,0.2211075,0.1163325,0.08995999999999998,NA,0.2271575,0.22504,0.2145075,0.195,0.2271575,0.22504,0.2145075,0.2211075,0.1163325,0.08995999999999998,0,0,cloud,3,1,2004-08-15,0,LS5,1,2004-08-15T00:00:00Z,BGS,"{""type"":""Point"",""coordinates"":[-90.290870186979,47.15682187162208]}"
0000000000000000065c,NA,NA,0.26882,0.17026000000000002,0.139735,NA,0.2888125,0.2790775,0.27157,0.197,0.2888125,0.2790775,0.27157,0.26882,0.17026000000000002,0.139735,0,0,cloud,3,1,2004-08-15,0,LS5,1,2004-08-15T00:00:00Z,BGS,"{""type"":""Point"",""coordinates"":[-90.16590387995619,47.09842548422615]}"
0000000000000000065d,NA,NA,0.156675,0.09194000000000002,0.06301000000000001,NA,0.1741375,0.1742475,0.15997499999999998,0.195,0.1741375,0.1742475,0.15997499999999998,0.156675,0.09194000000000002,0.06301000000000001,0,0,cloud,3,1,2004-08-15,0,LS5,1,2004-08-15T00:00:00Z,BGS,"{""type"":""Point"",""coordinates"":[-90.13843581746696,47.21095535841091]}"
0000000000000000065e,NA,NA,0.176915,0.09466249999999998,0.07073750000000001,NA,0.18445,0.1828275,0.17367,0.195,0.18445,0.1828275,0.17367,0.176915,0.09466249999999998,0.07073750000000001,0,0,cloud,3,1,2004-08-15,0,LS5,1,2004-08-15T00:00:00Z,BGS,"{""type"":""Point"",""coordinates"":[-90.37601672159455,47.12132742723664]}"
0000000000000000065f,NA,NA,0.0471975,0.02687500000000001,0.024565,NA,0.04849,0.04502500000000001,0.04274249999999999,0.194,0.04849,0.04502500000000001,0.04274249999999999,0.0471975,0.02687500000000001,0.024565,0.85,0,cloud,1,1,2004-08-15,0,LS5,1,2004-08-15T00:00:00Z,BGS,"{""type"":""Point"",""coordinates"":[-90.3636560934744,47.19136206838207]}"
00000000000000000660,NA,NA,0.091665,0.05926999999999999,0.043705,NA,0.1029675,0.10104249999999998,0.09092250000000002,0.198,0.1029675,0.10104249999999998,0.09092250000000002,0.091665,0.05926999999999999,0.04370499999999999,0,0,cloud,3,1,2004-08-15,0,LS5,1,2004-08-15T00:00:00Z,BGS,"{""type"":""Point"",""coordinates"":[-90.25164347501185,46.98756777293644]}"
00000000000000000661,NA,NA,0.11190499999999998,0.0809125,0.05902249999999998,NA,0.12802000000000002,0.11825750000000002,0.1081375,0.197,0.12802000000000002,0.11825750000000002,0.1081375,0.11190499999999998,0.0809125,0.05902249999999998,0,0,cloud,3,1,2004-08-15,0,LS5,1,2004-08-15T00:00:00Z,BGS,"{""type"":""Point"",""coordinates"":[-90.13011067580017,47.0222149881217]}"
00000000000000000662,NA,NA,0.13184249999999997,0.08616499999999999,0.07425749999999998,NA,0.14837,0.14364,0.1318975,0.198,0.14837,0.14364,0.1318975,0.13184249999999997,0.08616499999999999,0.07425749999999998,0,0,cloud,3,1,2004-08-15,0,LS5,1,2004-08-15T00:00:00Z,BGS,"{""type"":""Point"",""coordinates"":[-90.11294313674442,46.88301077143523]}"
00000000000000000663,NA,NA,0.2144525,0.22702,0.19875,NA,0.08324999999999999,0.1257375,0.14369500000000002,0.409,0.08324999999999999,0.1257375,0.14369500000000002,0.2144525,0.22702,0.19875,1.73,0,shorelineContamination,1,1,2004-08-15,0,LS5,1,2004-08-15T00:00:00Z,BGS,"{""type"":""Point"",""coordinates"":[-91.98513238684208,46.691973964103504]}"
00000000000000000664,NA,NA,0.1974025,0.17677749999999998,0.14331,NA,0.08088499999999998,0.1210075,0.1362425,0.41,0.08088499999999998,0.1210075,0.1362425,0.1974025,0.17677749999999998,0.14331,1.39,0,shorelineContamination,1,1,2004-08-15,0,LS5,1,2004-08-15T00:00:00Z,BGS,"{""type"":""Point"",""coordinates"":[-91.99599029790723,46.69789119120143]}"
00000000000000000665,NA,NA,0.2570775,0.28279,0.21464500000000003,NA,0.08798,0.13049500000000003,0.1548875,0.41,0.08798,0.13049500000000003,0.1548875,0.2570775,0.28279,0.21464500000000003,1.57,0,shorelineContamination,1,1,2004-08-15,0,LS5,1,2004-08-15T00:00:00Z,BGS,"{""type"":""Point"",""coordinates"":[-92.00233113960525,46.70215855090958]}"
00000000000000000666,NA,NA,0.11559000000000004,0.09271,0.09576249999999996,NA,0.06641999999999998,0.0971375,0.10249999999999998,0.414,0.06641999999999998,0.0971375,0.10249999999999998,0.11559000000000004,0.09271,0.09576249999999996,2.12,0,shorelineContamination,1,1,2004-08-15,0,LS5,1,2004-08-15T00:00:00Z,BGS,"{""type"":""Point"",""coordinates"":[-92.01342092392515,46.706978839148356]}"
00000000000000000667,NA,NA,0.1112725,0.103985,0.08784249999999999,NA,0.04458499999999999,0.07304749999999999,0.07975749999999998,0.417,0.04458499999999998,0.07304749999999999,0.07975749999999998,0.1112725,0.103985,0.08784249999999999,2.51,0,shorelineContamination,1,1,2004-08-15,0,LS5,1,2004-08-15T00:00:00Z,BGS,"{""type"":""Point"",""coordinates"":[-92.01938720113468,46.71088947077222]}"
00000000000000000668,NA,NA,0.180545,0.2050475,0.15948,NA,0.07087500000000002,0.101785,0.11751499999999998,0.42,0.07087500000000002,0.101785,0.11751499999999998,0.180545,0.2050475,0.15948,1.19,0,shorelineContamination,1,1,2004-08-15,0,LS5,1,2004-08-15T00:00:00Z,BGS,"{""type"":""Point"",""coordinates"":[-92.04070616327118,46.723321444509224]}"
00000000000000000669,NA,NA,0.22757,0.2328775,0.17127750000000003,NA,0.08545000000000003,0.1210075,0.14754499999999998,0.414,0.08545000000000003,0.1210075,0.14754499999999998,0.22757,0.2328775,0.17127750000000003,1.48,0,shorelineContamination,1,1,2004-08-15,0,LS5,1,2004-08-15T00:00:00Z,BGS,"{""type"":""Point"",""coordinates"":[-92.04967341548966,46.73088407989588]}"
0000000000000000066a,NA,NA,0.15464,0.1909675,0.171305,NA,0.07123249999999998,0.102005,0.11762499999999998,0.414,0.07123249999999998,0.102005,0.11762499999999998,0.15464,0.1909675,0.171305,1.42,0,shorelineContamination,1,1,2004-08-15,0,LS5,1,2004-08-15T00:00:00Z,BGS,"{""type"":""Point"",""coordinates"":[-92.05864958591025,46.73954365414166]}"
0000000000000000066b,NA,NA,0.163275,0.17138750000000005,0.15145000000000003,NA,0.07365250000000001,0.10676249999999998,0.12513249999999998,0.414,0.07365250000000001,0.10676249999999998,0.12513249999999998,0.163275,0.17138750000000005,0.15145000000000003,0.75,0,shorelineContamination,1,1,2004-08-15,0,LS5,1,2004-08-15T00:00:00Z,BGS,"{""type"":""Point"",""coordinates"":[-92.06560132445257,46.74662916571559]}"
0000000000000000066c,NA,NA,0.05904999999999999,0.0421375,0.02816749999999998,NA,0.06180000000000002,0.0684825,0.06100250000000001,0.413,0.06180000000000002,0.0684825,0.06100250000000001,0.05904999999999999,0.04213749999999999,0.02816749999999998,0.27,0,shorelineContamination,1,1,2004-08-15,0,LS5,1,2004-08-15T00:00:00Z,BGS,"{""type"":""Point"",""coordinates"":[-92.0787512134592,46.76169646817518]}"
0000000000000000066d,NA,NA,0.04835249999999999,0.01483000000000001,0.01260249999999998,NA,0.02222749999999998,0.04354,0.02665499999999998,0.331,0.02222749999999998,0.04353999999999999,0.02665499999999998,0.04835249999999999,0.01483000000000001,0.01260249999999998,5.8500000000000005,0,shorelineContamination,1,1,2004-08-15,0,LS5,1,2004-08-15T00:00:00Z,BGS,"{""type"":""Point"",""coordinates"":[-91.27422236499227,47.27091243117554]}"
0000000000000000066e,NA,NA,0.0743125,0.0679325,0.05209249999999999,NA,0.06474249999999998,0.067465,0.06776749999999998,0.317,0.06474249999999998,0.067465,0.06776749999999998,0.0743125,0.0679325,0.05209249999999998,5.79,0,shorelineContamination,1,1,2004-08-15,0,LS5,1,2004-08-15T00:00:00Z,BGS,"{""type"":""Point"",""coordinates"":[-91.26357849077769,47.27906366790124]}"
0000000000000000066f,NA,NA,0.0871825,0.045685,0.02844250000000001,NA,0.0421925,0.04452999999999999,0.031275,0.311,0.04219249999999999,0.04452999999999998,0.031275,0.0871825,0.045685,0.02844250000000001,4.37,0,shorelineContamination,1,1,2004-08-15,0,LS5,1,2004-08-15T00:00:00Z,BGS,"{""type"":""Point"",""coordinates"":[-91.2457242501597,47.29257474409319]}"
00000000000000000670,NA,NA,0.1968525,0.156895,0.09942,NA,0.05817,0.07689750000000001,0.078905,0.313,0.05817,0.07689750000000001,0.078905,0.1968525,0.156895,0.09942,4.04,0,shorelineContamination,1,1,2004-08-15,0,LS5,1,2004-08-15T00:00:00Z,BGS,"{""type"":""Point"",""coordinates"":[-91.23902668037742,47.29665928065814]}"
00000000000000000671,NA,NA,0.03947,0.03432750000000001,0.02442749999999999,NA,0.0261325,0.043045,0.0261875,0.341,0.0261325,0.043045,0.0261875,0.03947,0.03432750000000001,0.02442749999999999,5.23,0,shorelineContamination,1,1,2004-08-15,0,LS5,1,2004-08-15T00:00:00Z,BGS,"{""type"":""Point"",""coordinates"":[-91.28296220305702,47.265543673507196]}"
00000000000000000672,NA,NA,0.3038,0.3661700000000001,0.30770500000000006,NA,0.1014275,0.1483425,0.1900875,0.182,0.1014275,0.1483425,0.1900875,0.3038,0.3661700000000001,0.30770500000000006,8.02,0,shorelineContamination,1,1,2004-08-15,0,LS5,1,2004-08-15T00:00:00Z,BGS,"{""type"":""Point"",""coordinates"":[-90.71971085349101,46.78419709209087]}"
00000000000000000673,NA,NA,0.13616,0.202215,0.16619,NA,0.0532475,0.0929025,0.11525999999999996,0.178,0.0532475,0.0929025,0.11525999999999996,0.13616,0.202215,0.16619,7.47,0,shorelineContamination,1,1,2004-08-15,0,LS5,1,2004-08-15T00:00:00Z,BGS,"{""type"":""Point"",""coordinates"":[-90.67261828726556,46.80177932754461]}"
00000000000000000674,NA,NA,0.16828,0.23716750000000003,0.192975,NA,0.055365,0.09293,0.1186975,0.178,0.055365,0.09293,0.1186975,0.16828,0.23716750000000003,0.192975,6.92,0,shorelineContamination,1,1,2004-08-15,0,LS5,1,2004-08-15T00:00:00Z,BGS,"{""type"":""Point"",""coordinates"":[-90.67553899845556,46.806599615783384]}"
00000000000000000675,NA,NA,0.164265,0.202215,0.17383500000000002,NA,0.06391750000000002,0.11435250000000002,0.1186975,0.176,0.06391750000000002,0.11435250000000002,0.1186975,0.164265,0.202215,0.17383500000000002,5.94,0,shorelineContamination,1,1,2004-08-15,0,LS5,1,2004-08-15T00:00:00Z,BGS,"{""type"":""Point"",""coordinates"":[-90.6762257000178,46.81541079946499]}"
00000000000000000676,NA,NA,0.18806625,0.2208325,0.1774925,NA,0.0625425,0.09717875,0.116965,0.185,0.0625425,0.09717875,0.116965,0.18806625,0.2208325,0.1774925,4.34,0,shorelineContamination,1,1,2004-08-15,0,LS5,1,2004-08-15T00:00:00Z,BGS,"{""type"":""Point"",""coordinates"":[-90.78742676208863,46.755302117264534]}"
00000000000000000677,NA,NA,0.23074625000000001,0.26398,0.2450325,NA,0.10621250000000002,0.15454375,0.19268625,0.156,0.10621250000000002,0.15454375,0.19268625,0.23074625000000001,0.26398,0.2450325,4.49,0,shorelineContamination,1,1,2004-08-15,0,LS5,1,2004-08-15T00:00:00Z,BGS,"{""type"":""Point"",""coordinates"":[-90.73721728422683,46.6927498476868]}"
00000000000000000678,NA,NA,0.1816175,0.22697875,0.19986375,NA,0.08923124999999998,0.13987249999999998,0.16946250000000002,0.17,0.08923124999999998,0.13987249999999998,0.16946250000000002,0.1816175,0.22697875,0.19986375,5.94,0,shorelineContamination,1,1,2004-08-15,0,LS5,1,2004-08-15T00:00:00Z,BGS,"{""type"":""Point"",""coordinates"":[-90.75077741053036,46.70240380146751]}"
00000000000000000679,NA,NA,0.02884125,0.0456575,0.03209999999999999,NA,0.03903,0.053879999999999983,0.02720499999999999,0.187,0.03902999999999999,0.053879999999999983,0.02720499999999999,0.02884125,0.0456575,0.03209999999999999,5.53,0,shorelineContamination,1,1,2004-08-15,0,LS5,1,2004-08-15T00:00:00Z,BGS,"{""type"":""Point"",""coordinates"":[-90.8647074424459,46.62610858244305]}"
0000000000000000067a,NA,NA,0.02687500000000001,0.01867999999999999,0.01297374999999999,NA,0.03606000000000001,0.04531375,0.02556875,0.186,0.03606000000000001,0.04531375,0.02556875,0.02687500000000001,0.01867999999999999,0.01297374999999999,4.84,0,shorelineContamination,1,1,2004-08-15,0,LS5,1,2004-08-15T00:00:00Z,BGS,"{""type"":""Point"",""coordinates"":[-90.8509734112013,46.62115898027372]}"
0000000000000000067b,NA,NA,0.2161575,0.2640075,0.2120325,NA,0.08489999999999998,0.12713999999999998,0.152715,0.176,0.08489999999999998,0.12713999999999998,0.152715,0.2161575,0.2640075,0.2120325,5.39,0,shorelineContamination,1,1,2004-08-15,0,LS5,1,2004-08-15T00:00:00Z,BGS,"{""type"":""Point"",""coordinates"":[-90.60618659977132,46.838593665841856]}"
0000000000000000067c,NA,NA,0.0721675,0.10679,0.07588,NA,0.03292500000000001,0.04430999999999999,0.060975,0.41,0.03292500000000001,0.04430999999999999,0.060975,0.0721675,0.10679,0.07588,0.94,0,other,1,1,2004-08-15,0,LS5,1,2004-08-15T00:00:00Z,BGS,"{""type"":""Point"",""coordinates"":[-92.00184955669145,46.72920745789978]}"
0000000000000000067d,NA,NA,0.14133,0.13618750000000002,0.09059250000000002,NA,0.04675750000000001,0.05696000000000001,0.1191375,0.232,0.04675750000000001,0.05696000000000001,0.1191375,0.14133,0.13618750000000002,0.09059250000000002,1.87,0,other,1,1,2004-08-15,0,LS5,1,2004-08-15T00:00:00Z,BGS,"{""type"":""Point"",""coordinates"":[-90.89817299585201,47.187933019671966]}"
0000000000000000067e,NA,NA,0.1289825,0.1033525,0.1021975,NA,0.133025,0.16685,0.14705,0.235,0.133025,0.16685,0.14705,0.1289825,0.1033525,0.1021975,6.28,0,other,1,1,2004-08-15,0,LS5,1,2004-08-15T00:00:00Z,BGS,"{""type"":""Point"",""coordinates"":[-90.78453280550495,47.229915456090154]}"
00000000000000000650,NA,NA,0.57166375,0.5211875,0.47285625,NA,1.6022125,0.5281175,0.52978125,NA,NA,NA,NA,NA,NA,NA,NA,NA,cloud,NA,NA,2004-08-15,NA,LS5,NA,2004-08-15T00:00:00Z,BGS,"{""type"":""Point"",""coordinates"":[-90.61621065893947,46.66178139087062]}"
00000000000000000734,NA,NA,0.0109525,0.00146499999999999,-0.0057675,NA,0.01579249999999998,0.01194249999999999,0.00380249999999998,0.222,0.01579249999999998,0.01194249999999999,0.00380249999999998,0.0109525,0.00146499999999999,-0.0057675,8.49,0,openWater,1,1,2006-07-04,0,LS5,1,2006-07-04T00:00:00Z,BGS,"{""type"":""Point"",""coordinates"":[-91.94565150611487,46.70935554000984]}"
00000000000000000735,NA,NA,0.0144175,-0.00103749999999999,0.0045725,NA,0.01527,0.01557249999999998,0.00666249999999998,0.228,0.01527,0.01557249999999998,0.00666249999999998,0.0144175,-0.00103749999999999,0.0045725,4.01,0,openWater,1,1,2006-07-04,0,LS5,1,2006-07-04T00:00:00Z,BGS,"{""type"":""Point"",""coordinates"":[-92.00058317199228,46.740890302659814]}"
00000000000000000736,NA,NA,0.00729499999999999,0.00391249999999998,0.00459999999999999,NA,0.01571,0.011915,0.00380249999999998,0.221,0.01571,0.011915,0.00380249999999998,0.00729499999999999,0.00391249999999998,0.00459999999999999,6.63,0,openWater,1,1,2006-07-04,0,LS5,1,2006-07-04T00:00:00Z,BGS,"{""type"":""Point"",""coordinates"":[-91.91062972644112,46.75242153798401]}"
00000000000000000737,NA,NA,0.01459624999999999,0.00635999999999999,0.00806499999999998,NA,0.0156275,0.01588874999999999,0.00691,0.233,0.0156275,0.01588874999999999,0.00690999999999999,0.01459624999999999,0.00635999999999999,0.00806499999999998,5.76,0,openWater,1,1,2006-07-04,0,LS5,1,2006-07-04T00:00:00Z,BGS,"{""type"":""Point"",""coordinates"":[-91.68541390953472,46.75900763023996]}"
